filepath,filename,category,subtype,sample_rate,duration,status
fake_voice_fake_bg_wf_2s\balanced\0092__LJ003-0269_generated__X__fake_bg_0147_ElTdyksiq7HzNDSAwtV8.wav,0092__LJ003-0269_generated__X__fake_bg_0147_ElTdyksiq7HzNDSAwtV8.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0093__LJ002-0041_generated__X__fake_bg_0595_lBREfVuQ1JeIC0hLXnvp.wav,0093__LJ002-0041_generated__X__fake_bg_0595_lBREfVuQ1JeIC0hLXnvp.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0094__LJ003-0089_generated__X__fake_bg_0476_s2AC9LxP5nBhJo7j1qlI.wav,0094__LJ003-0089_generated__X__fake_bg_0476_s2AC9LxP5nBhJo7j1qlI.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0095__LJ002-0337_generated__X__fake_bg_0479_qE5YSpIwMimC0ucg9aVA.wav,0095__LJ002-0337_generated__X__fake_bg_0479_qE5YSpIwMimC0ucg9aVA.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0096__LJ004-0181_generated__X__fake_bg_0323_tVs9N342B7PWKhgOQvD0.wav,0096__LJ004-0181_generated__X__fake_bg_0323_tVs9N342B7PWKhgOQvD0.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0097__LJ004-0077_generated__X__fake_bg_0189_TNbPVahX5twQo10UejLY.wav,0097__LJ004-0077_generated__X__fake_bg_0189_TNbPVahX5twQo10UejLY.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0098__LJ002-0171_generated__X__fake_bg_0870_FqRQGp9i8Nh6v1deVLBz.wav,0098__LJ002-0171_generated__X__fake_bg_0870_FqRQGp9i8Nh6v1deVLBz.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0099__LJ002-0159_generated__X__fake_bg_0402_wXi7xo6nYSFEu8qkcyjQ.wav,0099__LJ002-0159_generated__X__fake_bg_0402_wXi7xo6nYSFEu8qkcyjQ.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0100__LJ001-0032_generated__X__fake_bg_0735_kbBgmze1pKfNFWdHUxJc.wav,0100__LJ001-0032_generated__X__fake_bg_0735_kbBgmze1pKfNFWdHUxJc.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0101__LJ001-0071_generated__X__fake_bg_0547_m4xyaJ5pQz0OM7Nb8Enk.wav,0101__LJ001-0071_generated__X__fake_bg_0547_m4xyaJ5pQz0OM7Nb8Enk.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0102__LJ003-0026_generated__X__fake_bg_0409_FzMgflrTQYveXwLsmIud.wav,0102__LJ003-0026_generated__X__fake_bg_0409_FzMgflrTQYveXwLsmIud.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0103__LJ003-0230_generated__X__fake_bg_0266_3RjnbzoedMUm7t5FBiAy.wav,0103__LJ003-0230_generated__X__fake_bg_0266_3RjnbzoedMUm7t5FBiAy.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0104__LJ003-0311_generated__X__fake_bg_0239_eX74qI2FQfzy8sbgCMvL.wav,0104__LJ003-0311_generated__X__fake_bg_0239_eX74qI2FQfzy8sbgCMvL.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0105__LJ003-0306_generated__X__fake_bg_0220_UeMq5tsTIxa0zgPXn27j.wav,0105__LJ003-0306_generated__X__fake_bg_0220_UeMq5tsTIxa0zgPXn27j.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0106__LJ003-0189_generated__X__fake_bg_0675_97aZsRw5lWo0tqAQibfI.wav,0106__LJ003-0189_generated__X__fake_bg_0675_97aZsRw5lWo0tqAQibfI.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0107__LJ002-0204_generated__X__fake_bg_0073_sbXcxlfgCrSPTdq5tGO7.wav,0107__LJ002-0204_generated__X__fake_bg_0073_sbXcxlfgCrSPTdq5tGO7.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0108__LJ002-0061_generated__X__fake_bg_0588_2KJcdRISBD3hPOX4jypA.wav,0108__LJ002-0061_generated__X__fake_bg_0588_2KJcdRISBD3hPOX4jypA.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0109__LJ004-0213_generated__X__fake_bg_0652_MLokW4Nm0UOsXavQqd2g.wav,0109__LJ004-0213_generated__X__fake_bg_0652_MLokW4Nm0UOsXavQqd2g.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0110__LJ004-0235_generated__X__fake_bg_0957_coT18bYtPAW94gCqHVzr.wav,0110__LJ004-0235_generated__X__fake_bg_0957_coT18bYtPAW94gCqHVzr.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0111__LJ001-0155_generated__X__fake_bg_0525_lycXHvbEBYL1qoOFWQMm.wav,0111__LJ001-0155_generated__X__fake_bg_0525_lycXHvbEBYL1qoOFWQMm.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0112__LJ001-0080_generated__X__fake_bg_0465_MyHbEt1Th0o5C8WNPg7O.wav,0112__LJ001-0080_generated__X__fake_bg_0465_MyHbEt1Th0o5C8WNPg7O.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0113__LJ002-0310_generated__X__fake_bg_0695_6rW84dqzX7VmjI9s2FDZ.wav,0113__LJ002-0310_generated__X__fake_bg_0695_6rW84dqzX7VmjI9s2FDZ.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0114__LJ002-0196_generated__X__fake_bg_0382_pHGe6lbw8YW2zLANjCva.wav,0114__LJ002-0196_generated__X__fake_bg_0382_pHGe6lbw8YW2zLANjCva.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0115__LJ003-0012_generated__X__fake_bg_0748_aCrM15fcLkm9gnPTR7Ey.wav,0115__LJ003-0012_generated__X__fake_bg_0748_aCrM15fcLkm9gnPTR7Ey.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0116__LJ001-0143_generated__X__fake_bg_0381_a8EQ5WvfuU61LiZSIrFY.wav,0116__LJ001-0143_generated__X__fake_bg_0381_a8EQ5WvfuU61LiZSIrFY.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0117__LJ002-0189_generated__X__fake_bg_0040_SQxDKnA0i1HqJdCUk4yB.wav,0117__LJ002-0189_generated__X__fake_bg_0040_SQxDKnA0i1HqJdCUk4yB.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0118__LJ004-0049_generated__X__fake_bg_0715_NPKXqpHjvVEBn5TuAZhd.wav,0118__LJ004-0049_generated__X__fake_bg_0715_NPKXqpHjvVEBn5TuAZhd.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0119__LJ004-0232_generated__X__fake_bg_0311_PufbEzmt2SGKyv6VraJl.wav,0119__LJ004-0232_generated__X__fake_bg_0311_PufbEzmt2SGKyv6VraJl.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0120__LJ003-0085_generated__X__fake_bg_0799_w0thZcqnlv8j4iH69oYr.wav,0120__LJ003-0085_generated__X__fake_bg_0799_w0thZcqnlv8j4iH69oYr.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0121__LJ003-0029_generated__X__fake_bg_0918_hlpNYSdE53BT1zqgH9RW.wav,0121__LJ003-0029_generated__X__fake_bg_0918_hlpNYSdE53BT1zqgH9RW.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0122__LJ002-0302_generated__X__fake_bg_0916_U7khtjxgB04sMrDNqpvW.wav,0122__LJ002-0302_generated__X__fake_bg_0916_U7khtjxgB04sMrDNqpvW.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0123__LJ005-0022_generated__X__fake_bg_0551_a5XHOt1LjJBxu7fIVTid.wav,0123__LJ005-0022_generated__X__fake_bg_0551_a5XHOt1LjJBxu7fIVTid.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0124__LJ004-0174_generated__X__fake_bg_0962_DNmFqY7GJB1nwroVU2tC.wav,0124__LJ004-0174_generated__X__fake_bg_0962_DNmFqY7GJB1nwroVU2tC.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0125__LJ003-0310_generated__X__fake_bg_0295_9NhqRgTZXe0EF5QHz3yk.wav,0125__LJ003-0310_generated__X__fake_bg_0295_9NhqRgTZXe0EF5QHz3yk.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0126__LJ002-0305_generated__X__fake_bg_0596_iLTBWdUZnjf530pquExS.wav,0126__LJ002-0305_generated__X__fake_bg_0596_iLTBWdUZnjf530pquExS.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0127__LJ004-0074_generated__X__fake_bg_0691_ugfSA5604qXNipmbDcOQ.wav,0127__LJ004-0074_generated__X__fake_bg_0691_ugfSA5604qXNipmbDcOQ.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0128__LJ002-0313_generated__X__fake_bg_0791_6U8hMj7yVdArwnq5OkDc.wav,0128__LJ002-0313_generated__X__fake_bg_0791_6U8hMj7yVdArwnq5OkDc.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0129__LJ002-0166_generated__X__fake_bg_0926_zSHr4hOXFIeo2KDUJBiv.wav,0129__LJ002-0166_generated__X__fake_bg_0926_zSHr4hOXFIeo2KDUJBiv.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0130__LJ001-0086_generated__X__fake_bg_0347_unANsR5M6cjXmGfbTd1r.wav,0130__LJ001-0086_generated__X__fake_bg_0347_unANsR5M6cjXmGfbTd1r.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0131__LJ004-0103_generated__X__fake_bg_0688_OcaeKMNQhUsZ89RlP3fS.wav,0131__LJ004-0103_generated__X__fake_bg_0688_OcaeKMNQhUsZ89RlP3fS.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0132__LJ001-0183_generated__X__fake_bg_0111_odTb2kypczL5RP9S7NsF.wav,0132__LJ001-0183_generated__X__fake_bg_0111_odTb2kypczL5RP9S7NsF.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0133__LJ002-0257_generated__X__fake_bg_0319_Nzob9BqytIJhClrFYkQv.wav,0133__LJ002-0257_generated__X__fake_bg_0319_Nzob9BqytIJhClrFYkQv.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0134__LJ001-0029_generated__X__fake_bg_0694_UhtMKein20jPkxp7YGW5.wav,0134__LJ001-0029_generated__X__fake_bg_0694_UhtMKein20jPkxp7YGW5.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0135__LJ001-0050_generated__X__fake_bg_0399_YjMS5s1FhaoDtBW74JR6.wav,0135__LJ001-0050_generated__X__fake_bg_0399_YjMS5s1FhaoDtBW74JR6.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0136__LJ002-0107_generated__X__fake_bg_0075_68Us0S7oWKa9zfhL1mkG.wav,0136__LJ002-0107_generated__X__fake_bg_0075_68Us0S7oWKa9zfhL1mkG.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0137__LJ004-0090_generated__X__fake_bg_0855_4OLCMe7qaWAd2YDxSb1I.wav,0137__LJ004-0090_generated__X__fake_bg_0855_4OLCMe7qaWAd2YDxSb1I.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0138__LJ003-0254_generated__X__fake_bg_0306_PtKchweIaDbNiFgy5lEG.wav,0138__LJ003-0254_generated__X__fake_bg_0306_PtKchweIaDbNiFgy5lEG.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0139__LJ001-0171_generated__X__fake_bg_0584_THyAe8Oxdqrku2F7ZLzg.wav,0139__LJ001-0171_generated__X__fake_bg_0584_THyAe8Oxdqrku2F7ZLzg.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0140__LJ002-0072_generated__X__fake_bg_0360_Hupg80I6coLRQqOweaGj.wav,0140__LJ002-0072_generated__X__fake_bg_0360_Hupg80I6coLRQqOweaGj.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0141__LJ004-0010_generated__X__fake_bg_0876_ouxwgscjBJ9ezVYvhmMn.wav,0141__LJ004-0010_generated__X__fake_bg_0876_ouxwgscjBJ9ezVYvhmMn.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0142__LJ001-0010_generated__X__fake_bg_0335_twGh6XlNyYAjnboVIKad.wav,0142__LJ001-0010_generated__X__fake_bg_0335_twGh6XlNyYAjnboVIKad.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0143__LJ001-0054_generated__X__fake_bg_0743_71b9kjSnDLiRrFBteXyJ.wav,0143__LJ001-0054_generated__X__fake_bg_0743_71b9kjSnDLiRrFBteXyJ.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0144__LJ003-0318_generated__X__fake_bg_0006_EYMGHvS8JkzNDewIagVy.wav,0144__LJ003-0318_generated__X__fake_bg_0006_EYMGHvS8JkzNDewIagVy.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0145__LJ001-0167_generated__X__fake_bg_0188_gXxk7hSrn9sF0HQa1tY5.wav,0145__LJ001-0167_generated__X__fake_bg_0188_gXxk7hSrn9sF0HQa1tY5.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0146__LJ003-0065_generated__X__fake_bg_0975_FNdBliR47gafQWJEheb6.wav,0146__LJ003-0065_generated__X__fake_bg_0975_FNdBliR47gafQWJEheb6.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0147__LJ004-0058_generated__X__fake_bg_0339_rS4FacTuCQ2KIN7GmejR.wav,0147__LJ004-0058_generated__X__fake_bg_0339_rS4FacTuCQ2KIN7GmejR.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0148__LJ002-0090_generated__X__fake_bg_0662_6SUEuqQaK13jm5ewGngc.wav,0148__LJ002-0090_generated__X__fake_bg_0662_6SUEuqQaK13jm5ewGngc.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0149__LJ002-0309_generated__X__fake_bg_0881_MhBRvQGr6q0eyxiPSE7N.wav,0149__LJ002-0309_generated__X__fake_bg_0881_MhBRvQGr6q0eyxiPSE7N.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0150__LJ003-0333_generated__X__fake_bg_0912_CBlYcrRIwU7XG5QfiJVT.wav,0150__LJ003-0333_generated__X__fake_bg_0912_CBlYcrRIwU7XG5QfiJVT.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0151__LJ002-0241_generated__X__fake_bg_0569_3A1EIluk8qOvVrPW2nbC.wav,0151__LJ002-0241_generated__X__fake_bg_0569_3A1EIluk8qOvVrPW2nbC.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0152__LJ002-0040_generated__X__fake_bg_0530_6aIH8oZGMN0CkeArWwjL.wav,0152__LJ002-0040_generated__X__fake_bg_0530_6aIH8oZGMN0CkeArWwjL.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0153__LJ002-0220_generated__X__fake_bg_0207_LtNVFiPQBKE0sfng6Uyv.wav,0153__LJ002-0220_generated__X__fake_bg_0207_LtNVFiPQBKE0sfng6Uyv.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0154__LJ001-0127_generated__X__fake_bg_0835_a4mN9sGCRIZVboKDXjH5.wav,0154__LJ001-0127_generated__X__fake_bg_0835_a4mN9sGCRIZVboKDXjH5.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0155__LJ002-0212_generated__X__fake_bg_0414_9t625q1jrQU4F0VlYbkA.wav,0155__LJ002-0212_generated__X__fake_bg_0414_9t625q1jrQU4F0VlYbkA.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0156__LJ004-0067_generated__X__fake_bg_0704_UORGxyEFSA4Zj7V3sfvz.wav,0156__LJ004-0067_generated__X__fake_bg_0704_UORGxyEFSA4Zj7V3sfvz.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0157__LJ003-0199_generated__X__fake_bg_0230_UbE3Pgda8pTiFAZesu2N.wav,0157__LJ003-0199_generated__X__fake_bg_0230_UbE3Pgda8pTiFAZesu2N.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0158__LJ004-0214_generated__X__fake_bg_0651_Nc7Z4R2zATKPorGM0B3p.wav,0158__LJ004-0214_generated__X__fake_bg_0651_Nc7Z4R2zATKPorGM0B3p.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0159__LJ003-0130_generated__X__fake_bg_0190_0t4rxKXlLCgfqEDP96bn.wav,0159__LJ003-0130_generated__X__fake_bg_0190_0t4rxKXlLCgfqEDP96bn.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0160__LJ004-0107_generated__X__fake_bg_0928_HIlkV9mJYG2E5XuDxdjU.wav,0160__LJ004-0107_generated__X__fake_bg_0928_HIlkV9mJYG2E5XuDxdjU.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0161__LJ003-0274_generated__X__fake_bg_0053_gwVTovcG4NWp7JQbFYC8.wav,0161__LJ003-0274_generated__X__fake_bg_0053_gwVTovcG4NWp7JQbFYC8.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0162__LJ003-0348_generated__X__fake_bg_0210_VpEzaPxAkthDY1lCegBc.wav,0162__LJ003-0348_generated__X__fake_bg_0210_VpEzaPxAkthDY1lCegBc.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0163__LJ004-0019_generated__X__fake_bg_0746_346AclOHkFsrDqbaWgue.wav,0163__LJ004-0019_generated__X__fake_bg_0746_346AclOHkFsrDqbaWgue.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0164__LJ001-0147_generated__X__fake_bg_0714_prdPAjOg6vafnDb9F7Wy.wav,0164__LJ001-0147_generated__X__fake_bg_0714_prdPAjOg6vafnDb9F7Wy.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0165__LJ004-0056_generated__X__fake_bg_0817_QiLNhC8UxWdSKkz79lTF.wav,0165__LJ004-0056_generated__X__fake_bg_0817_QiLNhC8UxWdSKkz79lTF.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0166__LJ001-0180_generated__X__fake_bg_0617_I9t63Dn8xXr0Md4ovVE7.wav,0166__LJ001-0180_generated__X__fake_bg_0617_I9t63Dn8xXr0Md4ovVE7.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0167__LJ004-0202_generated__X__fake_bg_0499_HTde3uaE5tUcpRsf1Kiy.wav,0167__LJ004-0202_generated__X__fake_bg_0499_HTde3uaE5tUcpRsf1Kiy.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0168__LJ002-0203_generated__X__fake_bg_0982_blGuBDA6Ua7jO2Tn9Rof.wav,0168__LJ002-0203_generated__X__fake_bg_0982_blGuBDA6Ua7jO2Tn9Rof.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0169__LJ002-0245_generated__X__fake_bg_0776_w4bHMx0lGTJcqYsQID8k.wav,0169__LJ002-0245_generated__X__fake_bg_0776_w4bHMx0lGTJcqYsQID8k.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0170__LJ001-0164_generated__X__fake_bg_0807_N7vEqBsbnuc84Jjo1yHg.wav,0170__LJ001-0164_generated__X__fake_bg_0807_N7vEqBsbnuc84Jjo1yHg.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0171__LJ004-0098_generated__X__fake_bg_0018_WAFUITEGfuOxqhklLar0.wav,0171__LJ004-0098_generated__X__fake_bg_0018_WAFUITEGfuOxqhklLar0.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0172__LJ001-0109_generated__X__fake_bg_0029_W5SNoZjlbdnpT2Cvxc0M.wav,0172__LJ001-0109_generated__X__fake_bg_0029_W5SNoZjlbdnpT2Cvxc0M.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0173__LJ002-0187_generated__X__fake_bg_0089_1Uz0BV9yRsiek8Chjvl6.wav,0173__LJ002-0187_generated__X__fake_bg_0089_1Uz0BV9yRsiek8Chjvl6.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0174__LJ004-0198_generated__X__fake_bg_0818_1pDgcUTwj0PBWQd75kCR.wav,0174__LJ004-0198_generated__X__fake_bg_0818_1pDgcUTwj0PBWQd75kCR.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0175__LJ003-0231_generated__X__fake_bg_0199_AlZMp0e2Ou53ivYNJsxT.wav,0175__LJ003-0231_generated__X__fake_bg_0199_AlZMp0e2Ou53ivYNJsxT.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0176__LJ002-0254_generated__X__fake_bg_0643_PjAhBFYsONdEv8tXofk7.wav,0176__LJ002-0254_generated__X__fake_bg_0643_PjAhBFYsONdEv8tXofk7.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0177__LJ003-0001_generated__X__fake_bg_0969_Rd5QHqaTxvmn6lXIkLcU.wav,0177__LJ003-0001_generated__X__fake_bg_0969_Rd5QHqaTxvmn6lXIkLcU.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0178__LJ001-0102_generated__X__fake_bg_0122_E2IwCN3dmGTaVyPRQcZb.wav,0178__LJ001-0102_generated__X__fake_bg_0122_E2IwCN3dmGTaVyPRQcZb.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0179__LJ002-0211_generated__X__fake_bg_0697_rx3W0u8iPmH1Lz2ktQwo.wav,0179__LJ002-0211_generated__X__fake_bg_0697_rx3W0u8iPmH1Lz2ktQwo.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0180__LJ004-0119_generated__X__fake_bg_0263_73MslpSDU0WR9aKN1uYX.wav,0180__LJ004-0119_generated__X__fake_bg_0263_73MslpSDU0WR9aKN1uYX.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0181__LJ004-0047_generated__X__fake_bg_0443_LiUtXB5TOMlzhj4puq9c.wav,0181__LJ004-0047_generated__X__fake_bg_0443_LiUtXB5TOMlzhj4puq9c.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0182__LJ001-0138_generated__X__fake_bg_0346_X15YbyLaCvrAk43fmgnV.wav,0182__LJ001-0138_generated__X__fake_bg_0346_X15YbyLaCvrAk43fmgnV.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
fake_voice_fake_bg_wf_2s\balanced\0183__LJ001-0099_generated__X__fake_bg_0305_qeCO4hY6p38fyDu0mTsw.wav,0183__LJ001-0099_generated__X__fake_bg_0305_qeCO4hY6p38fyDu0mTsw.wav,fake_voice_fake_bg_wf_2s,balanced,16000,2.0,Valid
